id,message
47057712446,"For 2019, I want to be unabashedly conservative and Republican and to start of this year I wanted to share with you an abridged version of my #WalkAway story. In 2016, I was a senior in high school, easily moved by the sad sounds of violins, starving dogs, and children with cleft palettes in order to solicit money out of me for some scam charity. I didn’t know what abortion was, and didn’t know the difference between Republican and Democrat. Once I turned 18, what other moral choice did I have other than to register to vote? When picking my affiliation, I had no idea what to pick, and just selected Democrat because that’s what “felt right,” at the time. A few months later, as the campaign advertisements ransacked my regularly scheduled programming I had a realization. What good are feelings, when they cloud your vision of logic? I can’t let my fear or sadness stand in the way of what candidates I want to lead my country. November came around, and I talked with my mom about where she stood on the political spectrum. Politics had generally been a don’t ask don’t tell type of deal in our household, adhering to the lackadaisical undertone that ran through our zen-scented walls. But for the first time, I (truncated)"
42571010951,"I haven’t posted my story but have been following for months and welcoming people with a meme that a member made for me to welcome these people. My first affiliation was the Democratic party. My alcoholic bigoted father was left and swore the Dems were for the working people and GOP was just misguided rich people! Then I grew up! At age 20 I registered as a Republican because I recognized that the Dems were using Blacks with lies and untruths! In recent history the black population realized they were just pawns of the Dems and have recently started Blexit! I’m so happy to see the mass exodus from the left. I’ve seen so much acceptance and unity on the Right since we elected our greatest president ever! Trump is the unifying entity of this unity! We are definitely the party of Acceptance, sanity and unity! MAGA 🇺🇸🇺🇸🇺🇸🇺🇸"
42485460374,"This is me and my mother. She never watched the news and really knew nothing about politics. But during the 2016 election season, she was CERTAIN that this country needed a woman for President. She was sure that a woman could do a better job than any man. I cringed every time I had to go to her house and see those Hillary magnets on her fridge. She knew nothing about Hillary Clinton’s agenda but she was adamant that it was high time that a woman ran this country. After months of listening to her ill-informed arguments about how Hillary was going to save us all, I had had enough. Sadly, my mother thought Ben Ghazi was a person. She knew nothing. I showed her YouTube videos and we read articles. If she was going to vote for Hillary, I thought it was my duty to at least make sure she was well-informed. After much research, my mother finally came to her OWN conclusion that she was going to vote for the person MOST qualified to be President, regardless of gender. In the end, she happily voted for Donald Trump and has embraced him as a mother would a son. Unfortunately, I think too many folks think like my mother did. They vote based on an adjective (i.e. female, black, gay, etc) rather than the candidate’s policies, (truncated)"
41912834661,"Hello all, I’ve posted before (back in July)... I didn’t walk away, I walk with. ❤️ I was raised in a conservative family and have always leaned more on the conservative side in my believes. I have been married 19 years tomorrow to the most amazing LEO 👮‍♂️, father and who is my number one supporter in my battle with MS 🎗! I worked for the NRA for 10 years until having to go on SSDI due to my MS as the NRA’s Facilities manager (I ran the building 😉). What I see today scares me and I’m scared for my children. I can only pray good prevails over evil and I feel that’s what we are now dealing with. 🙏🏻 I wanted to share with you all what I got in the mail today, this amazing shirt I ordered! This made my day and I will wear it when I go to vote!😀💪🏻👱🏻‍♀️🇺🇸❤️"
41804492484,"#WalkAway my name is Steven and I #WalkedAway from the Democratic Party in 2016. I was born In New Mexico, but I was raised in California which indoctrinated me into the Democratic Party. Little did I realize the lies and hypocrisy being forced upon me.. When I finally moved back to my home city, I began seeing the difference between Republicans and democrats. It wasn’t until trump announced his campaign that I began to get involved in politics. The first quarter of his time campaigning, I supported hillary clinton, at that time I was severely anti-trump. During his campaign, I started to research to see if I could prove him a liar and warn people of him. That’s when I saw the truth and I questioned what I had been taught. When Hillary acid-washed her Emails was when I changed to support Bernie Sanders. I had been brainwashed into thinking that we could support Medicare for all, free education, etc... that was short lived. Mainly because I picked up a basic economics book. But what did it in for me, and forever changed me from anti-trump to #MAGA, was when bernie sanders betrayed my trust and endorsed hillary clinton. Since that day, I have been republican and proud of it. I can happily say I did not stain my (truncated)"
41586833160,"Since I was accepted into the group earlier today I have been thinking of everything that I want to say and I know it is too much! First and foremost I want to say “Thank You”! This movement has given me so much additional hope for the future. I am actually #WalkWith as I am a registered Republican and have voted that way for quite a while. Though, I have always paid attention to each and every candidate and have voted Democrat at times. I remember as a child listening to Jimmy Carter campaign and thinking “he’s so nice and wants to take care of everyone”. I was too young to vote, or to understand that there is a difference between “wanting everyone to be taken care of” and ”giving people the support and tools to take care of themselves”. The end of my willingness to look at all candidates separately and thinking of voting Democrat took place during the Obama administration. I watched them focus on dividing the American people. They were determined: to convince white people we were to blame for everything bad; to convince African Americans that they were being viewed as second class and tried to hold them down as if they could never do better; to put everyone into a box “white, black, LGBTQ, (truncated)"
41589635965,I had to jump the line when the socialist democratic party decided to ruin this country. I cannot stand by and watch this country being ripped apart by their actions I will be changing my democrat voting status to Republican shortly. I am like most here neither Democrat or Republican but cannot associate my name with the Democrats any longer. If by chance their should ever be a listing for Patriot I would list my party as Patriot...It is time for us as Patriots to speak our minds and stop the Congress and Senate from taking this country down any further...right now voting Republican is the only way to put a stop to our demise. Thank you for letting me join this group.
41487832167,"I was a democrat for 40 years. Just a few years back, I was a BIG liberal. I wrote MANY letters to my representatives against guns. I was frustrated… but, then I actually became CURIOUS…as to why we couldn’t get so-called “common sense” gun control legislation passed. So, I decided that I needed to delve deep into the other side of this issue, to try to finally understand. It seemed SO obvious to me… from all that I was getting from my many sources of “news” (NBC, CBS, ABC, CNN, MSNBC, TIME, NEWSWEEK, etc.) that this was a simple issue, that EVERYONE was on the same page, and that MORE gun control was the only answer. They all promoted the same view and story, so I thought that I knew it ALL. But, when I decided to “broadened my horizon”, and go searching, I learned a LOT… quickly! There is a whole other world out there! One filled with good decent people that happen to have a completely different perspective. The Main Stream Media had been LEADING me to form my OWN incorrect conclusions and emotion-based opinions about guns (as well as MANY other issues). They do this skillfully through the art of omission. Many wrong ideas can easily be formed in the absence of complete information! Now I love (truncated)"
41492014730,"I don’t have a walkaway story as I have been a conservative all my life, but I love this group as I keep seeing story after story of people who are taking an honest look at what the Left has become and the lies the Leftist media keeps telling the American public. I think one of the major problems with the Right the past several decades is we conservatives have not done a good job of explaining what conservatism is. Many conservatives could not really explain what it is because honestly, no one is taught what it is or the Constitution or who the Founding Fathers REALLY were and what they truly believed. We have continually let the Left define who we are—they say we are racist, bigoted, homophobic, sexist, uneducated, unintelligent, hate the poor, .....the list goes on. We are NONE of those things. I think a good simple way to define conservatism is that we value LIBERTY over security. We value freedom and small government over the false sense of security big government supposedly gives us. We value individual responsibility over the nanny state taking “care” of us. We value individual liberty over the common “good.” Basically we want the government to leave us the heck alone. We want to live our lives how (truncated)"
39787561169,"Hey Patriots! I had a little “come to Jesus” with myself today. I’ve been so upset about the restriction Facebook has placed on me and so many of our members that it’s made me want to stay away until the restriction is lifted (they say Sept. 25- we’ll see). Regardless- this is wrong. Even if only 12 of you can see my posts right now, then I need to be talking to 12 of you and keeping our momentum going. It’s maddening when I see people asking me questions but they can’t see my replies because of the restriction- and then they say, “is he not here anymore?”.😔 I’m here. I’ll always be here. I’m not going anywhere. I’m going to throw up a live video later today and rally the troops who aren’t under restriction! ✊🏻💪🏼"
38153115474,"My Walkaway Story I started out with the Democrats, changed to Republican and have remained so for several years. But I became sick of the career politicians in my own party. Along comes Donald Trump. A fresh breath of air started blowing over the stinking swamp of Washington DC, I caught the Trump train. Never in my 60+ years have I been so involved in politics, but for the sake of my Grandchildren I have felt a stirring in my heart and spirit to rise up and push back on the lies and the liberal agenda that was tearing our Beloved Nation apart. I knew there were serious issues we needed to address but instead of addressing them the right way I seen politicians whipping up the races to hate and come against each other. The thought came to me, DIVIDE AND CONQUER. The liberal left along with the mainstream media continued to scream, push and promote anything that would divide us as a people. I’m white, Republican and want all to know there are millions of us out here that does not hate other races of any kind. I had no white privilege growing up. We picked up coal off of the railroad tracks every evening after school to keep us warm. Not looking for sympathy, it made us strong and tough to weather the storms of life. (truncated)"
38153177195,"My #Walkaway story begins in the 1960s when I was a teenaged fan of Bobby Kennedy and Eugene McCarthy. For the next 20 years I backed up my youthful idealism with volunteer work for Democrats in both local and national campaigns and never seriously questioned my political prejudices that boiled down to “Republicans: bad; Democrats: good!” Then came the Savings & Loan Crisis of the late 1980s when corrupt politicians enabled thieves to steal billions of dollars in fraudulent loans from mortgage lenders, with most of the losses passed on to US taxpayers. (If this sounds familiar to those too young to remember the S&L scandal, it’s because a similar scam a few years later caused the global economic crisis of 2008!) I was shocked back then to learn that the infamous “Keating Five” Senators accused of facilitating the scam included four Democrats – two of whom I had long admired. When John Glenn and Alan Cranston turned out to be corrupt, I started to wonder if other Democrats might actually be noble-sounding scoundrels on the take. Also in the 1980s, researchers began to report that the Democrats’ signature legislation of the ‘60s – LBJ’s “War on Poverty’ – was turning out to be a disastrous (truncated)"
38153460660,"Let's welcome our new members: Kristie Whittle King, Sharon Schladweiler, Perry Kleemann, Terry D. Phillips, Loren N Rose Raiford, Diana Burke, Cindy Dasch Peart, Nancy Roszkowski, Andrea Renee, Heidi DeNeve Sandorf, Wilhelm Rawlings, Pamela Rivera Melnick, Denah Butts, Denny Larocca, John Hennen, Bill Horn, Thomas Burant, Raynell Donald Reynolds-Burch, Darin Vick, Tim Thompson, Brian Keith, Christopher Sankovic, Laura Brady, Nina Ruggiero, Brian McArthur, Gaige Bryce Rios, Sean Yaffe, Andy Arellano, Jeffrey R Manfred, Justin Crowe, Annelle DeFilippo Holzman, Seth Gyan, James Robb, Kim Johnston Smith, Josh Thompson, Brandi Payne, Debbie Sideratos Petrides, Brenda F. Byers-Rogers, Daniel O Kelley, Ron Zelyez, Eric Graham, Lenny Minnick, Dean Brown, Angel Garcia, Tami Roach Baker, Tina Luxemburg, De'Marcus Jamal Sparks, Diane Goodman, Gary Read, John Mills, Michael Sanger, Trinity Lubecke, Laurie Monahan, Ben Kimball, Seth M. Vallejo, Tammy Riley, Payte Treotte, Janet Schivley, Kelly Cooke, Cheryl Werth Near, Jeffrey Stephen, Anita Thompson, Vicki Walpole Lugo, John Eckerle, Ron Horsch, Mary Bruels, Judy Deyoung, Cindy Stock, Bert Esty Worsencroft, Amber Hughes, Cherie Moorhead, Shari Spratt Scott, Paula Mitchell, Mick (truncated)"
38153584857,"Hey y'all! It's taken me awhile to gather my thoughts to tell you about my journey! I will try not to ramble.. no guarantees though! I grew up in a suburb of Buffalo, NY. My parents are both liberals. There is no swaying them from their set ways. I voted Democrat up until I got married in 1988. He is a Republican voter no matter who the candidate is. He would just click down the GOP line without research. I have to admit I voted for Clinton... and I really hate to admit to voting for Al Gore. (God forgive me!) I realized that after I got married.. and had kids... and lived the life of a military family.. my eyes opened up to the ""real world"" I became more conservative as the days passed. I started seeing that the Democrat Party was not really representing me.. but where I grew up. I guess it's not uncommon for people to vote as their parents do. It was like I woke up and saw the world through different eyes. Those different eyes were confusing at times... more and more every day. Our world has turned upside down. My go to scripture is Isaiah 5:20... look it up.. it's mind boggling. Sometimes I feel like I am living in The Twilight Zone... anyone else feel that way?! I have issues with family and friends that are (truncated)"
38153725152,"Hello everybody. I am not an American, but even here in New Zealand the last couple of years has seen a big change in the way people like me think politically. Even leftists here are anti trump to the point of absurdity and it has woken alot of people like me up to the ridiculousness of modern Liberal thinking. So American Conservatives you are not alone in the world, I and many of my friends love Trump and more people every day are waking up and leaning further right. Congratulations to you all and #MAGA"
38154480906,"I'm a proud Canadian🇨🇦 Trump🇺🇲 supporter. And Trump is responsible for the Canadian #WalkAway phenomenon. I spent the winter in Jamaica and proudly red pilled every American I met. Not all of them swallowed the pill right off, but I bet it's sitting in a corner of️️ their mind somewhere nagging at them to check the facts. Because that's all it took for me to see the out right lies the lame stream media are trying to pass off as news. Very fake news and I showed quite a few of my new friends examples of their lies."
38154787305,"""Though I may not agree with what you say, I shall defend to the death your right to say it."" - 18th century Frenh philosopher Voltaire. This quote is the essence of our first amendment, the idea that we can disagree with one another without being enemies. To engage in civil dscourse, to assemble in the public square and express our opinions with the world, to speak our mind freely without shame or fear, and most importantly, to question what is before us, is the allure to millions world wide to become Americans. It is our greatest freedom, our most sacred right, not just as U.S. citizens, but as human beings. I've watched many of the testimonials of people #walkingaway, people breaking into tears and begging the viewer to think for themselves and to break free of the brainwashing. I never knew it even could get this bad. I'm from a very blue state (technicall a commonwealth, not a state), Massachusetts, but I've always held conserative beliefs. When I was a kid I advocated for my first amendment rights (usually to get out of trouble for swearing in class) and in highschool I would get into these long debates with my english teacher over gun rights and whether or not we the people should have AR-15's (I say yes to (truncated)"
38154695937,"I grew up a Democrat as a child. My grandparents who I was very close to and my parents were all Democrats. I remember all of the good they believed in and while I heard the occasional frustration towards Republicans, never anything like you hear today. Fast forward..... as I grew up and invested more time in studying both parties and their ideologies, I found myself square in the middle. I worked hard to put myself through college and when I graduated it was mine..... I did it .... through many many obstacles. Then I became a mother and very shortly after that 911. Everything changed..... I became what is now known as a “security mom”. I am that voter that above all else will support the Candidate that will keep us safe. That was GW Bush. At this point, I started to walk away from the Democratic Party and with every year that passes they reaffirm why. I am sad. It seems we are no longer Americans.... we are only right and left. Our children lose friends, families are being split, and we are being told to “hate and oppose those who don’t believe like you do”. We have to stop this! I work hard on keeping my existing friendships with Democrats so I can teach my children that it doesn’t matter what political (truncated)"
38155010393,"First of all, I am not Russian nor a bot. Here is my #walkaway story. My dad was career Army and fought in Vietnam. I have always been a Conservative and I am deeply patriotic. I am a History major because as an Army brat I was able to touch history, like the tarmac on Ford Island in Pearl Harbor. I was able to see all the broken glass of hangars, and walk on the very ground many American heroes paid the ultimate sacrifice. In fifth grade, I was in a majority civilian school. When we went on our trip to D.C., I was the only child crying while touching the names of soldiers on the Vietnam Memorial. When my teacher asked why I was crying, I replied “because my dad’s name is not on here”. I knew then at the age of 10 the ultimate sacrifice that so many brave Americans paid. I was proud of my dad and all of those beautiful names carved in that wall. I was raised to see beyond color by two Southerners. I was raised to respect people and their views. My #walkaway is different. I am friends with all types of people. I have many left leaning friends, friends in the middle, friends on the right, and friends that do not know. I have stood by silently while the left leaning friends post horrible things about Trump (truncated)"
38155338008,"Thank you for the add to this amazing group • It’s so sad to me that because I voted and support President Trump that I should get bashed by people • I have voted since I was 18 and I am now 55 • Throughout the years I haven’t liked all of our Presidents but I have respected them • Somehow with Trump people have lost it • I follow an author who lives in the UK and just literally thrashed him and the 350+ comments just sickened me The celebrities that think they know it all as well • Stick with what you know 🙄 People need to wake up and realize they are hurting themselves by not supporting Trump • Time for a huge draining of the swamp especially Pelosi, Schumer and Waters and Hillary YOU LOST go away • I look forward to reading all your posts • Also FB when I post about the walk away campaign on my feed don’t block me so I can’t read my comments • I posted last week and had 18 comments and could only see 6 of them also you blocked me from commenting #walkaway"
38156136927,"I am what you would call a liberal republican I have not voted party lines I vote for who I think would do the best job I voted for obama because I believed in him he seemed real not a typical politician he disappointed me. I am for gay rights when trump ran I said this is the guy I told everyone watch he is going to win he kept it real he spoke to the people and was nothing like any candidate I had ever seen. I knew many people were watching the crazy antics that the left was pulling and would make their voice heard on Election Day and that is why he won . The sad thing is they continue to amp up their behavior and this is why trump will win again .We, the silent majority are just sitting back watching all of this In disgust. The left doesn’t get it they have not changed their behavior and have just gotten crazier. This is why he will be voted in again. Trump has not disappointed me everything he said he was going to do he has done He has the bravery to stand up for our country not back down and not take any shit.I saw a shift after he was elected my Democrat friends were becoming more left wing I lost long time friends over my support of trump I was shocked at how I was treated because I support trump I could not (truncated)"
38156023253,"My #walkaway moment came in April of 2008 after then candidate Barack Obama gave his ""A More Perfect Union"" speech in Philadelphia, PA. on March 18, 2008. Here was a 20 year disciple of the Rev. Jeremiah Wright (God damn America!!) telling us how to have a more perfect Union. The local paper in NJ asked me to submit an article on ""The State of Race Relations in America"" and I wrote the following not knowing at the time that his 8 years in office would be such a trying period for our Nation. Thank you for this opportunity to share my story. The State of the Dream (America has progressed since MLK) Courier Post, April 13th, 2008 April 11, 2010 at 11:54 Any discussion of the status of race relations in America today has to be measured against the dream of the Rev. Martin Luther King, Jr.; Whether or not we, as a people, have learned to judge people by the content of their character and not the color of their skin. This is the metric King set for us. He based his criteria on character. The character to honor the promissory note written by our forefathers: a promise of life, liberty and the pursuit of happiness; and the character to present that note without seeking “to satisfy our thirst for freedom by drinking from the (truncated)"
38156231043,"Grew up in Detroit in the era of muscle cars and Motown music. Dad worked at Ford, was on the Mustang design team. Walked 2 blocks to the catholic school down the street. It was a great time to grow up. My parents were democrats, so I was a democrat. They taught us that Dems were the party of the working man, the middle class, and Republicans were only for rich people. But I had a feeling that Democrat policies were wrong, even when I was a kid. The Detroit riots scared me. The rioting at the Democrat Convention in 1968 scared me. I thought giving welfare to women in 1965 so they didn't have to work was a bad idea. I'd feel pretty bad if my dad had to leave the house just so my ma could get a government check. So even when I was a kid, I'd think ""that's not right"". After the Jimmy Carter years of wearing sweaters, standing in gas lines, and not getting our hostages back, I bought my first house and the interest rates were 18%!!!! Slowly, Reagan policies started healing our country and the late 80s and 90s were the most prosperous in our history. Fast Forward ahead to after 9-11 happened, I started reading history, learning about the differences in the parties, talking to men who came back from the Iraq War. We had an (truncated)"
38156558126,"My #walkaway happened very early in life. I became politically aware in 1974 when at the age of ten I overheard my grandmother refer to Nixon as an 'SOB' shortly after his resignation. I hadn't heard this term before but quickly figured it out as I mentally went through my Dad's list of curse words. My parents were registered Republicans and members of the John Birch Society. I began reading alternative political literature by age 12 and soon realized that the newspaper articles were vastly different compared to what I was reading. At 18, I initially registered as a Republican but changed my affiliation to Independent by the time Ross Perot burst onto the scene in 1991. I am proud to state that I was very active in his campaign in Clark County WA which saw him garner the greatest percentage of votes of any county in the United States. After Perot was forced out in his 2nd bid in 1995 (I read his statement and immediately knew his family had been threatened) I became dissolutioned. I withdrew from politics after Bill's reelection. I was fooled by the official narrative of 911 in 2001 for a brief moment but began openly speaking about a coverup/false flag in 2003. After being maligned for daring to challenge the (truncated)"
38156333430,"I don't really have a normal #WalkAway story. I have never been a Democrat. I knew from an early age that they were not the type of people that had my best interests at heart. I've always been a Republican...until I voted for Donald Trump and saw that even Republicans that I once voted for did not like him. That's when I walked away from the Republican party. I will stilll vote Republican, because there are only two choices (right now), and the Republicans still are closer to my ideals than the Democrats. I just wish there were more options. But that being said, I will vote for the Republican that is less swampy than the other Republicans they are racing against. Recently, in South Carolina, we had a run-off for our Governor between Henry McMaster (who Trump supported) and John Warren. I voted for Warren because he did not have McMaster's baggage. But McMaster won the Republican primary, so come November, I will vote for him because he's not a Democrat. But it's taken me awhile to figure out what I consider myself since I can't really consider myself a Republican anymore. It was recently when I was replying to someone on this board that I decided that I am a Libertarian Conservative, someone who believes in an (truncated)"
38156561137,"This isn’t exactly a walk away story, but here is my story anyway.. I was raised republican but started to question whether I registered republican because of my family and because that was drilled into my head, or because I actually believed in what I was backing. Fast forward to 2016. After putting aside all of my expectations and others expectations, I eventually came to a conclusion, very naturally that if I followed my heart and used common sense, I started to realize that I was raised the way I was for a reason and lean towards republican views more so than anything else. Plot twist.. in 2016, for the first time ever, I found myself attracted to a female.. who is now my wife. I was still on the trump train and planted my feet even further in as the election went on. You wouldn’t believe the ugly words that were spoken to me from Democrats. I don’t know how many times I heard “how could you vote for Trump, you’re gay, you’re going against your own people and your own rights. ” As ridiculous as that sounds.. “my own people” 🙄 I saw so much ugly from “my own people” who claimed to support me, just because I believed differently than them. And it makes so much sense.. how LGBT, race, (truncated)"
38156682596,"Hi All, Thank you for letting me join this group. I have been a Democrat my whole life. If fact I still have some democratic views as to Unions. HOWEVER when Osama ran for president I did my homework. I realized he was not the one for America. After 8 years I saw what condition our beloved America was in. No respect for our Military, Police, and authority in General. His Health Care and the Iran deal was a total catastrophe. I am so glad that we now have a Man in office that truly Loves America. I shudder to think where we would be today if Killery got in. America would be down the drain with her and her cronies in charge. I feel the Democrats have gone so far left that all they care about is Getting rid of Trump, wanting open borders, and reversing the tax credits. AND I feel the American people can see that. I also feel that the Demorats will lose big time in November and also in the 2020 Presidential Election. Thank You for letting me sound off. A Democrat NO MORE."
38156563965,"I had such a frustrating morning, i’ve been shying away from talking politics for quite some time. A friend of mine stopped by, and decided they wanted to talk politics. I bit my tongue and bit my tongue and bit my tongue until I tasted blood, then I opened my mouth. Their conversation was about Obama and how wonderful he was. And finally, when I couldn’t stand it any longer I said, anyone can wax eloquent, however I saw no action with his presidency. Oh my gosh, a bomb went off in my quiet house! And then they said, oh you are one of those Obama haters, I said you’ve got me pegged wrong, there’s not one person that walks this earth that I hate, including Obama. However, I did not much care for him. There’s a huge difference in, not caring for someone and hating someone. My comment was, I was hopeful, that he would do something for black Americans in this country. I wanted to see them prosper, I want to see them healthy, I wanted to see them thrive!! All I saw coming down, The Obama pipeline was, talking down, false promises, berating the police, and the oppression continued! I’ve seen the hatred in my friends eyes today, that I once respected. I was asked, what was I so upset about, we’re just having (truncated)"
38157051019,"Hi everyone, thanks for having me as part of the group. I'm one of those who has historically been a Republican (though I've become a bit more moderate? libertarian? as I've gotten older.) My background is that I grew up in a two parent home, they both worked (Dad worked three jobs at some points to make sure we had what we all needed). I'm conservative, I'm Christian, I don't agree with everyone on everything, but I respect others and will stand up for you. We can agree to disagree and still be loving and respectful to each other. Disagreement doesn't equal hate or bigotry or whatever the newly coined ""phobia"" is. :) It just means we're different! I'm glad to see a group like this and I hope it encourages more discussion with people of differing viewpoints. We can all learn from each other."
38157180542,"This group is so inspiring to me. It seems like liberals control the narrative all the time. The left's point of view is everywhere. It is in the majority of media, Hollywood, college campuses, social media, etc. I feel like this movement is starting to take the narrative back from the divisive, hateful left. I never really walked away because I grew up in a conservative household. But, like many of you, I've seen firsthand the hatred and utter hysteria that the left has against Trump. I didn't like Trump during the primaries. Once it became clear he was going to win the nomination, I looked more into him (there was no way I was going to vote for corrupt Hillary). I actually listened to his speeches (not just recaps that were spun a certain way to fit the media's narrative) and I found out that he really wasn't at all what he was portrayed as. He grew on me and I saw the benefit of having him change things up. It took me a while to ""come out"" as a Trump supporter. When I did, people were downright nasty to me. They would tell me things like, ""I can't tell if you really believe this BS or you just want attention"" and called me all the normal names in the book. On election night, I was completely ""ghosted"" by a good (truncated)"
38157299526,"This is a picture of my husband Erik and myself! Thank you for letting me join your fight, I will support this in every way! My husband has always been conservative, me not so much. I have recently joined the ranks due to the absolute horror that Obama has created. I voted for Clinton twice and Gore. Then sadly I did not vote until I cast an amazing vote for Donald J. Trump. I saw the globalist agenda and am NOT buying it. Thank you for creating a page where I can come out of the liberal closet and into a patriotic, constitutional republic! Many blessings to all of you! ❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️"
38156918453,"I can’t say I had a “walk away” moment, but this might count as one, it was 2008 and I was at the DMV with my mother getting my divers license, I was 17 and since I was turning 18 before the election I was allowed to register to vote as well. I had no idea about politics,but I do remember my mother telling me to check the D for democrat and I as her why and she told me “because that’s what blacks people do” I remember thinking that’s retard and I checked independent and she told me I was being difficult as usual. 2008 Election came and I voted for McCain not because I knew his policy’s ,but because all of my class mates was only voting for Obama because he was black , and I just something wasn’t right with him.2012 came I voted for Romney still not well versed in politics. I told myself to become more informed for the next one and I did! I eventually registered as a republican at the beginning of 2015 ,worked on the campaign for Bill Cassidy . Learned a lot more dug deeper learned a lot how blacks are so misinformed about the history of the political parties they support. I was a Rand Paul supporter, I at first thought Trump was just kidding doing the run for president, I realized early on he was (truncated)"
38157527025,"Hi, I am a small business owner living in a tourist driven economy ocean front in beautiful South Carolina. I am beyond excited to see this movement taking off!!Back story... I grew up in a rural county in North Carolina and I have never witnessed the division that now plagues our country! My family farmed Tobacco with all ethnicities black, white, Spanish etc. We worked, sweated, cried, laughed and held each other up high! I can only dream in my lifetime I will witness the same level of respect that people once had. I #walkaway - Back to the basic principles of life... love & respect"
38156686477,"I loved the video that was shared everywhere presenting this #walkAway movement but does it mean, automatically, you are now for the ""republican"" party? The liberals and democrats have become everything they are suppose to be against and I have not associated myself with them for a very long time. However, I do become very discouraged that when I say I'm not a democrat, people automatically believe I am republican; ignorant, do not understand because of my ""white privilege"" and agree with everything our president does or say. While on the other side, if I disagree with decisions from our president and current law makers, I am automatically a ""snowflake"" ""feminist"" and ""libtard"" I just feel it necessary that supporting this #walkaway movement does not automatically mean I am now a republican and agree with everything from our president and congress. I do not associate with any party for the reason that when you do, you seem to have to be all or nothing. Just wanted to share my concerns and thoughts. Thank you"
38158852827,"How do I synopsize the evolution of my transformation into a small snip-it of information suitable to share here? My journey has been long, emotional, and tumultuous. I am an Apache, Mexican citizen of this beautiful country. The youngest child of a single father. Being as such, I was raised with a backbone, not a wishbone. I was obsessed with politics from a very early age. I was an oddity. I was nearly 16 years old and completely enthralled by The Iran-Contra hearings. As a living, breathing, thinking daughter of a minority father, I was very aligned with the left. My very first vote EVER was for Bill Clinton. I was so excited. As I continued my college education studying political science, I became indoctrinated. There was only ONE right answer to any question. There was no valuable differing opinion. There was only one truth regardless of a persons individuality or beliefs. And if they disagreed, they were stupid. Period. I #walkaway-ed in the 1990's when as my own belief system evolved to include and accept so many more differing belief systems, I was met with so much hostility. Everything really came to a head for me a few years ago. As I became more conservative and independent, people made such assumptions (truncated)"
38158375366,"I walked away from the DEMONcrat party when I became a Born Again Christian at the time of the ObamaNation first run for the Presidency. The Holy Spirit told me NOT to vote for Obama and I did not because he said he would be an Evil King given to this nation because of its killing of 60 million babies and it's sexual immorality. Just like He would give an evil king to the Jews in ancient times and they would suffer. Boy did we suffer under the OBANAnation. Then When Trump walked down the escalator the Holy Spirit said He would win. Sound the TRUMPence Jesus has given This nation a temporary reprieve from judgment giving those who are His more time to STAND AGAINST THE EVIL ...For how long. ONLY JESUS KNOWS.... #Walkaway from the DEMONcrat depravity and delusion and make Jesus the Lord of your Life. Pray for Pres Trump daily that he is walking in the Good, Acceptable and Perfect WILL OF GOD."
38159075228,"I am a born and raised California girl. I've been ""In the middle"" most of my life, fiscally conservative & socially liberal. I don't even recognize some of my liberal friends anymore. Apparently I've become a racist, a misogynist, a sheep and a religious bigot. I am so thrilled that this #WalkAway movement is happening and happening at full speed! I am also very excited to be a part of this wonderful, diverse and SANE group of exceptionally brave Americans who choose to think for themselves! Out of the hundreds of testimonials I've watched and read, there has not been one single word of hate or disrespect amongst all of you. THIS is the America I want to live in! Thank you, Brandon and thank you to everyone here! 💞"
38157928355,"I live in Boston , a major Dem/liberal state. My whole family Democrats. I voted DEM my whole life and of course, 2x for Obama because It was what engraved in my brain as the “only option” per my family. I am an inquisitive person and decided to research and was horrified what I found. I went down the Rabbit hole in a big way 😡. After 9/11 I began to ask questions I woke up, plain and simple I voted for Trump 2016, I knew He was the one the minute he announced his run. Took me almost 2 years to admit it to anyone . I #walkedaway and very happy I did ! Could not be more proud of all the patriots in this world and our savior Trump ❤️ Let me add .... so many Bostonians are still in the closet with being a Trump supporter...we will overcome 🙌 God bless America ❤️ PS ...I am a German Jew with relatives whom died and some whom survived the Holocaust...yet I am called a Nazi....."
38159347746,"57 y.o. white female, lifelong Democrat from politically connected liberal family...I walked away after I was told to go along with breaking convention rules (I was a delegate) they laughed and said ""don't worry, you'll come around, what else are you going to do, vote Republican?"" and then I started to actually research the Democratic Party and question some of their values against some of mine and I realized I have been a useful idiot to these people for over half my life. They lied to us, the Democrats are not the party of Tolerance quite the opposite they are intolerant to any views that stray from what the party has determined is their platform."
38159345635,"I voted for ole Barry in 2008. His message drew on my desire for a more perfect Union. I was blue through and through. That bright sparkling “castle on a hill” slowly eroded over the next 4 years. I saw race relations disintegrate before my very eyes, most of it at the hand of the man who claimed he had the answer. Please forgive my nativity, I truly felt that hope and change was coming, that he would bring out the American Dream in every American. What he delivered was heightened racial tension, and I soon found out that indeed a black man could be in cohorts with the system. It turned out he was playing that whole song and dance to enchant good people who wanted him to bring back the common ideals that hold us together as a nation. I walked away when I realized, we all want to achieve that American Dream, it can’t be given to us by well polished politicians. It takes a man or women that knows, let the people be free, take away government oppression through regulation, and say the things that are tough for people to hear. Trump didn’t enchant us with the promises of “the government will solve our problems” he told us what had to be said, he understood that his main goal was to step aside and let the (truncated)"
